lat,lon,emission
62.0,39.4,67.6696
49.0,2.2,22119.7
47.3,-67.3,17.694
53.2,28.0,716.046
57.2,14.2,578.521
51.3,24.8,1223.79
45.5,9.7,24176.2
62.0,14.4,2229.65
60.7,34.4,19.9701
45.1,-68.7,2584.74
51.9,37.0,1399.65
67.7,13.3,8.89234
59.6,5.7,1109.5
40.2,24.4,0.0650227
54.8,-2.6,368.553
55.0,31.3,131.342
44.1,21.4,11723.7
56.0,10.1,29570.2
68.7,16.4,696.783
65.6,14.4,290.052
43.6,-4.6,0.541399
62.1,27.9,641.619
42.1,-6.4,438.041
48.1,11.9,11269.4
41.5,13.0,15411.1
57.3,18.1,2406.51
55.6,38.7,982.634
59.9,30.9,2831.52
58.0,7.9,2155.44
49.6,6.8,7351.42
48.4,-3.8,2713.75
42.8,13.5,9628.25
47.7,1.4,4660.8
40.4,-4.5,5775.53
43.4,5.5,34927.4
45.7,20.7,7501.7
55.5,39.3,333.953
48.0,-0.9,13609.1
42.3,23.5,14269.6
52.2,37.8,1190.15
46.5,-0.1,3255.0
65.9,-23.7,12.2954
52.1,24.1,2684.94
52.1,37.4,1111.22
59.3,28.8,353.065
56.8,28.1,12.2938
42.6,23.7,2252.31
53.3,29.3,644.663
56.4,34.2,281.163
63.2,23.4,175.659
40.4,15.5,9938.67
47.3,15.4,5242.87
54.7,-7.6,3519.42
51.4,25.3,707.326
56.2,-3.3,5241.57
52.6,-0.2,7708.83
50.3,14.0,8228.05
47.1,13.7,9511.09
47.3,27.3,5671.65
56.8,31.1,22.2652
48.4,3.3,5183.75
43.7,25.6,6915.96
68.7,30.5,0.475964
44.2,20.9,15665.1
47.9,34.3,1516.2
53.6,36.1,1145.63
47.1,-0.6,7918.44
42.6,22.6,473.537
49.7,31.4,3825.7
52.6,-6.7,1955.02
49.7,25.9,2485.97
54.7,11.3,3222.1
47.3,29.6,1968.15
59.7,27.3,1.11677e-05
47.6,39.9,1328.26
52.0,-8.8,609.816
47.0,10.8,1094.23
55.1,-3.9,647.261
68.0,31.6,0.475964
57.1,14.6,1007.52
61.9,21.3,15.9573
59.9,32.7,147.909
69.9,21.9,84.069
42.7,-9.4,1.10821
40.3,32.3,2257.73
42.1,25.8,59250.8
61.1,6.4,174.729
48.8,23.1,395.47
45.3,13.9,4111.0
50.8,20.7,11539.7
59.2,8.8,4.96593
41.3,-7.5,2226.69
64.5,-19.0,0.0251423
68.5,15.4,29.0861
62.2,23.5,254.188
60.3,25.7,10630.8
54.6,-4.9,140.846
43.8,-63.8,9.98355
60.2,25.6,664.832
47.1,24.7,1606.19
50.9,13.5,8820.06
43.6,21.7,4906.16
40.3,38.7,2726.16
58.2,21.8,10.5198
50.0,21.5,10975.7
56.0,15.7,290.909
45.1,17.4,4746.24
51.0,36.4,1434.31
52.5,4.9,10936.5
54.7,32.1,1702.39
47.5,28.6,6199.49
53.9,34.8,691.922
48.9,16.3,11588.4
45.2,-64.4,394.815
42.6,27.8,23.23
64.4,25.4,63.1611
53.5,23.0,1821.0
45.2,4.2,7092.59
48.8,31.8,1708.1
52.9,35.6,978.036
40.5,21.2,7282.51
63.1,31.0,239.469
53.7,16.2,1210.01
50.2,6.4,7116.82
44.9,9.2,11675.1
47.2,24.1,7629.66
54.6,31.6,424.279
41.7,-5.5,1069.56
43.4,-8.5,8.41702
46.5,26.2,790.583
52.6,31.6,410.943
54.7,33.5,233.215
54.2,9.0,5913.13
48.9,-69.1,91.0906
55.2,33.3,228.978
52.2,19.1,5180.76
42.2,0.3,1022.43
63.4,27.3,2952.58
47.3,38.4,1464.29
56.3,34.3,172.646
46.9,-68.1,2012.42
46.6,23.8,2074.59
52.9,20.5,5159.94
51.8,-5.2,1125.61
68.5,27.4,576.012
55.9,35.7,425.832
46.2,-64.8,2011.58
42.5,1.0,329.34
45.3,-67.5,435.768
42.2,21.0,11410.6
60.7,25.6,1112.73
48.5,-3.5,3924.82
57.4,25.1,3648.29
49.0,-54.0,245.812
50.4,10.9,7497.91
43.5,-0.6,3082.22
46.4,26.1,578.262
56.7,26.0,2713.52
47.6,1.4,11240.7
45.9,26.9,6665.58
55.1,32.2,167.417
55.3,28.7,666.079
46.1,11.8,8831.67
63.7,34.2,605.468
60.1,5.6,760.004
65.2,36.2,0.000728938
49.5,16.8,8386.77
54.0,22.4,7987.2
53.3,35.1,98.7955
51.4,7.3,35679.4
41.8,-3.9,730.076
41.4,14.7,7095.35
61.9,25.7,350.936
47.1,-67.9,2003.3
47.9,11.5,7147.53
54.4,24.1,2631.4
50.5,8.8,9758.82
64.3,27.6,63.1456
58.6,34.1,58.6003
62.0,-7.1,0.110384
60.3,34.4,1.90386
48.5,3.2,12938.4
66.7,16.0,774.568
64.2,-15.6,0.299031
51.7,-8.6,2676.48
57.2,33.2,33.08
50.0,36.9,1997.03
43.6,4.3,2326.04
54.2,29.7,4798.7
49.9,31.7,2387.32
48.3,-68.0,28.2493
47.5,20.7,6456.0
50.3,13.2,6871.6
51.2,31.3,2571.79
44.3,-1.1,6378.09
45.0,24.3,25807.4
46.7,20.2,2867.81
50.0,20.3,2539.07
41.6,34.6,382.031
59.3,35.0,30.1279
63.3,8.5,436.044
40.5,17.1,6691.8
54.6,21.9,569.196
58.9,26.5,171.922
41.1,14.9,12840.0
41.6,21.8,3572.24
48.7,-1.2,5224.83
46.3,17.6,8960.86
59.2,33.5,32.3655
51.5,34.5,1453.89
40.8,39.6,7418.61
46.3,21.8,5929.61
58.0,25.5,1764.64
47.3,-54.0,324.828
46.4,11.4,9645.53
41.1,29.0,4399.11
46.4,38.9,2005.25
64.4,28.4,386.556
46.6,2.7,2363.64
50.5,24.5,2096.53
45.3,26.9,7153.64
48.1,38.2,4074.4
56.0,26.5,662.118
54.9,-6.1,1823.05
52.4,25.4,318.299
62.0,15.1,610.136
42.8,1.1,497.887
50.2,7.2,10293.3
40.8,-4.8,1668.62
47.9,27.1,5510.79
47.6,16.8,11495.7
40.4,33.9,5124.96
51.6,24.7,2344.11
57.5,-5.4,286.901
43.7,39.9,34.7454
68.2,34.5,0.951928
53.9,20.1,2837.65
45.6,-61.3,1428.99
61.7,39.1,37.3496
43.1,2.5,6687.31
62.7,37.2,18.8439
56.0,24.7,3093.2
57.7,-4.1,1461.09
45.9,4.6,23880.6
64.5,-20.0,42.7483
58.0,30.9,67.3833
43.8,20.4,26343.6
51.0,25.5,1086.89
46.2,24.2,4787.44
53.6,9.4,454010.0
60.4,38.1,85.5334
53.6,26.5,967.974
47.5,-68.3,26.7238
48.8,29.2,3436.97
69.7,18.3,171.665
66.1,37.6,0.639497
50.7,14.5,15067.9
53.4,19.6,6370.41
55.6,36.7,1355.09
49.3,27.2,2273.24
48.0,33.1,2047.4
44.5,22.1,321.778
59.5,28.0,26.4473
51.7,-4.6,1144.98
63.5,11.1,419.663
47.8,7.8,2457.75
51.5,-1.8,18690.8
52.3,-6.7,876.665
43.0,9.4,62.5797
40.8,37.3,8312.07
50.9,30.5,517.872
54.0,-1.9,788.208
46.9,37.3,364.162
57.6,22.3,488.637
48.5,15.1,5208.43
69.0,33.2,1326.65
46.5,38.4,2225.37
46.2,11.4,3648.89
53.1,36.9,1246.46
49.4,9.7,13238.0
68.9,15.4,219.509
43.6,-5.0,0.573861
64.6,34.8,0.152699
65.7,18.8,217.498
60.8,14.4,18.4607
58.7,38.8,12.1944
64.1,-20.0,42.0916
50.1,31.8,2628.06
40.1,29.6,6789.52
47.2,26.2,4174.0
58.8,27.8,12.6924
45.4,21.3,5472.53
41.6,34.2,1577.55
56.4,38.9,550.67
43.1,-6.3,513.916
49.0,-65.8,5.19255
44.6,23.5,9389.74
49.9,34.9,1770.23
48.2,3.8,7445.79
45.9,4.7,47494.7
52.5,-10.0,49.0572
52.1,22.7,3228.69
50.4,6.9,4431.07
62.7,26.3,80.2662
57.3,23.0,775.871
44.6,37.8,228.972
48.5,23.9,128.17
40.9,15.2,5483.38
54.6,20.6,2128.44
55.3,16.6,12.8612
50.4,32.9,2164.72
41.4,-4.6,3937.16
61.6,14.3,57.3667
50.7,-1.6,7440.81
57.7,15.3,18.4607
41.0,18.3,0.750963
50.1,11.0,9982.32
54.2,30.7,2059.7
46.1,32.4,2488.57
47.6,6.9,15984.5
52.3,21.8,3763.06
65.4,25.3,1358.38
47.7,-1.9,4588.65
56.9,30.8,13.0097
46.0,18.0,8270.61
40.4,26.6,2250.25
61.6,26.6,148.377
49.4,5.7,12011.9
69.8,31.1,0.00123647
46.6,21.3,13088.5
46.6,-68.0,2559.56
54.1,17.5,5942.79
45.0,27.9,4110.83
57.6,15.3,823.671
42.4,15.2,0.598378
62.0,23.7,235.529
55.1,10.7,16954.7
66.6,24.0,10.2576
54.3,30.5,1029.24
46.1,0.7,1863.04
60.5,14.3,1298.08
61.9,21.7,220.047
65.2,17.9,451.821
57.2,-2.4,8126.17
52.8,13.6,7808.44
59.6,21.1,8.37914
42.7,15.1,0.944484
40.3,2.2,0.548318
68.6,16.6,392.572
52.6,37.6,1132.57
41.5,-6.5,671.454
50.2,31.1,3058.07
55.9,31.5,11.2491
60.4,29.1,188.025
49.3,30.2,2693.11
52.2,34.3,753.968
60.3,10.2,63.8476
43.8,1.1,6025.22
55.8,24.2,2837.16
64.3,25.6,58.3111
59.2,5.7,22.7014
62.9,21.2,164.801
42.3,-2.5,4518.58
69.6,18.7,1895.19
54.2,17.7,3340.32
49.6,8.0,59591.5
43.8,8.0,3418.5
51.5,-4.3,1199.74
49.6,16.8,4636.66
50.4,2.7,57913.5
66.4,34.1,0.00117857
47.7,32.7,1459.34
42.4,0.4,415.44
49.8,12.4,3614.35
64.8,-20.6,7.50626
56.1,24.9,1207.6
57.1,9.1,1287.5
69.1,17.2,28.3767
44.1,-68.1,41.7317
52.0,5.3,12793.6
65.6,27.6,1148.27
50.6,28.5,1699.01
51.2,27.5,423.542
62.6,29.3,1491.46
42.4,15.7,1.28476
49.7,35.9,2690.62
63.7,-18.8,11.1874
47.2,5.0,23963.0
58.3,30.3,353.324
42.5,22.1,1687.35
49.7,16.1,5816.71
45.5,26.4,790.619
68.0,16.1,144.351
47.7,6.7,4280.4
63.8,18.4,1405.62
46.5,24.8,8292.1
54.0,34.9,382.456
43.8,27.5,4678.98
51.2,37.8,3506.24
46.5,-69.4,182.498
67.5,23.9,2876.15
49.0,3.6,8101.99
67.6,34.4,0.475964
43.6,19.9,1898.23
57.5,30.3,13.327
58.2,7.8,1857.36
52.7,29.8,1238.72
50.0,19.8,43195.2
42.3,8.9,604.284
51.3,31.8,1655.83
50.9,19.4,6534.93
48.2,12.2,9188.67
48.6,-68.2,2953.32
43.8,4.5,13500.0
54.0,28.0,10109.8
43.7,-7.2,1.07816
51.7,1.0,2727.07
59.8,8.8,36.7408
50.1,17.1,1825.84
58.9,10.0,2575.93
53.6,31.2,704.198
43.0,17.5,9135.94
46.2,21.9,2927.49
52.3,37.6,1384.84
69.7,22.0,181.028
52.5,23.5,1145.94
45.5,25.9,1211.91
63.9,-17.3,0.0388564
66.9,20.8,537.2
40.6,3.3,0.418064
51.1,17.5,5597.12
60.0,30.0,759.635
48.3,38.5,5915.32
62.1,23.1,2327.87
47.8,36.1,1962.7
43.5,18.4,1333.4
53.9,-0.7,1890.3
60.8,37.1,188.807
41.3,0.0,252.496
63.6,18.5,1807.65
47.5,23.6,8027.35
58.7,8.7,177.355
60.7,29.1,24.3714
54.1,-0.1,17.9197
50.1,6.9,6333.31
49.8,-57.8,225.934
50.0,29.8,2884.04
57.3,-4.8,618.138
64.5,26.4,260.715
66.8,14.0,21.8553
61.1,10.1,966.922
49.2,0.0,6625.16
53.9,24.6,502.309
58.2,28.1,23.1636
44.8,18.4,16160.5
64.4,27.0,37.566
53.4,-1.0,4607.93
61.1,22.2,2826.3
61.5,12.5,35.9901
47.1,17.5,16607.7
69.9,29.4,28.1303
51.4,20.1,2939.28
60.3,18.3,606.492
47.5,31.1,1473.88
59.7,29.0,209.279
49.5,34.2,2047.87
64.6,17.8,528.751
68.9,33.2,38.2358
51.2,24.3,3059.7
53.4,23.2,2793.41
54.3,-2.0,1453.73
51.4,11.2,11011.1
43.4,13.3,10275.9
40.3,17.3,11619.5
47.6,7.0,11602.7
56.9,33.1,97.8677
40.2,23.1,2451.29
69.4,19.9,5.67535
45.4,8.4,21198.0
44.4,21.1,10025.2
52.9,6.2,3087.75
60.4,34.8,16.976
47.2,19.2,10344.2
53.6,11.8,3906.42
62.1,39.1,93.0658
40.5,32.5,2404.79
43.0,27.7,1947.45
47.9,21.6,22441.6
58.3,6.3,1344.0
47.7,27.5,10604.3
63.0,7.2,302.879
65.8,18.9,327.398
57.8,12.7,1074.37
42.1,12.0,1780.09
46.1,-65.0,3803.94
45.5,17.4,0.14976
47.0,33.1,2090.4
48.7,21.4,2717.38
44.5,9.6,5082.96
46.8,18.0,15868.6
46.7,25.5,10711.5
64.0,-22.6,558.295
62.7,16.2,595.531
41.0,27.6,7293.47
60.6,7.1,57.7711
61.5,25.8,918.382
67.4,26.3,404.538
64.5,10.8,149.129
58.7,38.4,325.146
45.9,-67.5,2245.03
46.6,7.1,6620.57
60.7,37.8,24.2909
56.9,-7.6,343.801
41.3,1.5,2969.84
55.9,36.3,548.05
45.3,22.8,216.929
41.1,29.7,620.062
63.2,19.0,796.558
45.9,-67.9,877.886
51.2,16.8,3882.71
50.5,37.2,2414.19
54.2,22.7,1654.28
43.4,23.0,2920.17
46.3,-68.2,767.104
49.3,23.5,9232.23
62.0,32.7,2.06251
68.9,26.2,23.2755
58.3,34.1,67.9349
50.4,31.8,2613.12
51.2,21.0,8624.68
46.6,14.2,49738.0
47.3,19.5,12825.7
54.6,12.4,12.7232
48.1,-4.5,70.2594
59.1,8.3,64.5571
64.9,11.2,141.539
56.9,28.1,93.7541
54.8,28.3,106.896
63.7,-68.5,7385.68
63.7,-20.3,221.526
49.6,16.9,6451.98
63.8,-22.0,57.0572
47.3,18.1,9607.23
49.5,36.7,2784.95
47.8,39.2,222.599
60.7,6.3,5.67535
66.1,28.6,23.0067
40.7,33.0,1690.51
54.7,-2.9,2516.2
56.1,9.0,26643.7
49.0,18.8,3696.5
51.8,-2.7,6486.74
50.6,35.5,1508.52
61.4,16.9,848.604
65.9,18.8,852.442
46.6,12.6,402.866
67.3,29.7,0.793273
66.0,18.8,486.749
53.0,36.6,1138.28
42.4,18.5,20724.4
47.6,27.6,7599.19
44.8,7.9,19512.5
44.4,28.4,4679.86
53.3,-9.7,343.298
41.5,27.6,3702.29
63.0,26.8,117.549
51.4,5.1,4575.08
44.1,10.7,2341.83
44.4,-63.7,1071.73
54.3,-5.8,6852.77
48.1,-53.0,509.868
53.7,23.6,1740.92
44.2,4.0,8438.65
40.1,-0.1,5206.92
46.8,16.1,4428.29
56.2,33.9,520.78
53.9,25.4,1983.76
47.6,3.6,4772.01
61.4,24.9,242.447
50.1,1.8,18751.3
64.4,-21.0,73.2742
61.6,27.3,17351.2
41.6,23.2,4483.3
47.7,23.8,3155.65
57.7,25.2,1832.77
52.1,28.0,343.289
67.5,25.9,308.428
49.0,-0.1,12799.3
64.2,37.9,1.12171
47.2,35.4,2002.34
59.6,22.0,4.11298
62.1,21.6,616.167
47.8,26.6,9526.27
47.2,15.3,77959.5
46.6,19.4,3594.98
48.6,38.5,5844.5
46.1,21.3,26377.0
51.7,17.6,3183.08
52.1,27.1,744.949
50.0,16.0,11957.5
59.3,21.7,11.1042
47.7,11.6,9511.48
51.9,-8.7,1614.17
44.0,2.9,4667.21
44.0,-69.9,4510.16
53.7,32.0,919.341
45.8,1.2,56680.1
64.7,25.3,1087.12
52.8,-3.1,9436.59
55.9,9.2,7103.28
47.9,28.7,10101.3
58.6,24.9,1854.78
41.9,0.3,832.074
42.2,24.8,10608.0
54.7,30.3,1174.02
58.2,-4.5,346.859
62.7,7.3,1022.71
58.5,39.8,26.0739
55.3,-1.8,2823.27
50.2,-63.4,365.847
48.2,0.4,5960.89
51.7,39.6,1455.81
51.2,8.6,6478.56
44.5,16.4,761.23
53.3,33.9,245.229
51.6,9.4,7072.18
63.6,29.0,57.7594
61.5,10.8,45.1156
58.8,17.9,6105.68
62.8,23.7,279.787
47.4,36.8,2061.69
55.0,20.7,138.421
44.3,-68.9,1711.95
66.3,29.0,196.49
46.4,32.2,1231.45
48.7,10.4,3988.52
54.6,29.2,948.758
41.2,9.3,2134.43
56.4,13.8,1305.42
59.0,10.6,44.6259
51.3,11.8,9449.33
41.2,20.0,513.947
40.6,34.3,3546.23
44.1,19.8,2881.1
56.1,14.9,1997.77
44.2,-65.0,263.623
46.7,21.1,17205.1
56.5,31.1,24.0733
62.9,7.2,965.81
49.6,7.7,4122.17
40.7,-69.0,12.0113
62.5,30.0,442.719
45.3,34.8,4970.41
55.9,29.8,91.1264
48.3,7.5,7503.4
52.5,33.0,608.325
60.1,25.4,159.132
44.9,19.1,0.435459
60.1,14.1,413.752
53.8,19.3,3531.47
43.1,25.5,8606.71
66.0,29.1,4931.23
62.1,8.2,29.0861
60.1,15.1,25314.6
42.0,1.3,2471.15
50.3,20.4,6350.08
47.5,-69.0,942.394
65.5,27.4,74.1552
41.2,35.6,4571.16
48.5,10.7,8067.79
68.3,17.5,1278.13
47.8,1.7,18297.8
53.7,11.6,4011.96
65.5,21.9,1339.6
45.5,6.6,7894.73
57.7,14.7,1716.07
59.0,7.5,172.389
46.8,10.2,1.75727
65.4,-22.9,0.00187173
49.0,31.6,2329.64
53.7,13.4,2059.16
62.7,15.0,184.265
41.2,-2.6,783.623
65.2,18.0,521.359
52.2,14.9,1001.54
58.1,31.8,11.7404
44.1,-63.3,9.45106
57.9,19.3,358.609
63.5,14.3,98.3074
55.3,-5.9,10.6635
50.9,3.9,36253.1
61.8,39.3,16.5739
56.8,26.1,4591.18
55.3,25.1,1313.47
50.4,34.7,1603.5
64.6,-22.7,0.00429804
62.6,7.0,1751.3
40.2,-0.9,589.726
48.0,31.6,1876.36
50.7,31.1,2200.47
43.4,16.3,1754.89
46.3,16.7,9428.45
52.5,20.3,3882.75
53.8,38.2,1296.54
49.2,28.8,2279.14
61.9,28.0,302.681
63.1,23.5,1190.98
60.1,10.6,7.09418
69.9,21.8,24.9521
51.4,-3.3,15864.0
52.5,-8.6,1302.24
47.0,4.9,7477.68
60.2,37.3,1.58655
48.9,-66.7,1.29459
51.9,22.8,3405.06
48.5,14.9,8074.98
47.0,-2.1,4661.02
51.3,4.2,118594.0
56.0,38.9,272.086
66.8,32.9,0.00444529
53.5,13.3,7845.47
54.6,8.4,1015.45
46.4,12.3,15933.4
48.1,18.5,4432.03
40.7,-5.2,530.753
43.5,25.6,5463.93
47.3,24.2,3908.85
61.8,38.6,16.8441
46.2,-0.9,11221.2
43.3,2.4,2202.54
50.0,5.7,6348.16
52.3,11.7,5462.59
66.9,29.0,411.622
42.5,-7.7,4716.85
53.2,26.7,1875.09
53.7,31.9,1730.2
50.7,26.3,3406.74
63.8,11.9,192.81
50.9,6.0,23390.9
65.0,18.9,586.02
47.3,26.9,14257.7
44.8,26.7,5989.16
49.8,34.1,2276.08
64.4,13.0,397.215
67.7,22.3,111.312
48.4,6.9,2745.49
45.3,-65.6,1434.04
66.7,15.9,836.987
57.4,39.6,347.815
45.9,18.6,10232.6
65.1,-14.9,3.98857
45.3,-64.9,131.641
55.9,26.1,2568.28
61.5,9.2,5.67535
57.7,-2.9,1069.99
51.7,11.5,7624.71
59.0,7.1,197.903
57.3,13.2,1340.85
59.9,15.9,1686.52
46.8,31.8,1747.42
66.6,-16.3,0.0047133
43.9,6.6,2289.76
55.0,-5.1,325.126
58.7,9.4,248.763
46.4,3.5,1475.81
69.8,19.5,85.7417
65.7,-18.5,0.0777127
53.1,31.2,106.523
62.5,39.1,4.28368
67.2,19.3,70.6175
58.7,17.1,4159.99
50.2,2.2,7806.54
43.2,24.2,3615.25
50.8,-1.9,16151.6
52.6,6.2,7016.3
50.6,35.9,1249.28
61.7,9.9,36.1803
46.0,14.5,121629.0
50.5,-4.6,761.738
43.0,20.6,1000.76
59.6,5.1,978.618
51.8,29.9,2081.45
52.2,9.2,9258.72
60.0,38.6,50.8791
41.0,-4.0,481.832
48.0,40.0,1825.95
55.5,23.7,2552.66
60.2,14.8,457.405
46.7,12.0,6894.7
46.7,19.6,5388.07
50.0,31.7,1458.6
44.4,-3.8,0.578761
42.0,12.1,7571.04
62.8,27.4,708.173
60.7,-1.0,124.991
44.1,14.8,218.238
59.7,10.2,23029.7
64.2,13.5,7.09418
44.3,8.9,1875.63
44.6,8.5,19076.6
60.9,21.1,379.834
54.2,34.4,797.908
55.9,25.4,1448.93
47.1,16.9,3143.18
57.2,38.0,537.157
59.0,24.4,1158.05
48.5,-65.4,7.87492
65.5,-22.8,0.00577296
46.6,-60.8,0.803563
44.4,2.2,6422.06
50.2,23.7,2719.64
50.0,25.1,6519.54
48.0,4.7,1902.28
49.7,13.3,249657.0
64.1,12.5,44.5156
59.7,23.7,4.57053
64.0,23.9,361.41
43.3,12.6,8629.35
44.7,25.8,15944.4
63.0,35.6,2.53847
43.8,-4.3,0.319428
57.0,15.0,5399.36
44.1,-3.9,0.472366
45.1,36.7,2474.06
54.7,25.5,2064.46
52.4,26.3,450.994
67.4,34.4,0.158655
58.9,29.4,24.2742
48.7,-69.8,5.80432
49.6,33.7,2508.76
56.8,23.8,620.869
52.3,17.7,5192.79
41.5,2.5,14991.8
46.1,8.0,180.211
43.0,20.7,1378.28
57.2,34.9,295.335
45.0,13.6,7459.85
60.9,11.1,148.071
55.7,37.2,6805.83
52.2,12.3,2807.39
45.4,12.9,0.472951
42.0,-3.5,482.925
47.6,14.4,642.025
54.4,-7.5,1394.94
51.5,24.8,1742.76
49.6,22.6,686.855
47.3,14.3,782.467
48.0,10.5,11298.5
62.8,7.5,56.6073
52.0,35.4,1442.55
51.2,9.1,7002.63
53.5,25.3,1456.42
45.4,38.7,4639.51
41.2,0.9,2191.0
53.4,-2.4,17648.8
42.9,11.2,1996.86
41.3,-6.0,794.564
67.4,22.0,498.102
40.0,16.0,7518.74
49.8,14.2,17272.9
63.8,20.1,18122.4
43.7,25.8,5176.81
48.8,10.7,9114.02
49.8,6.6,12505.9
69.6,32.3,0.0339558
45.5,39.5,2686.59
61.9,14.9,555.829
50.8,38.3,1529.03
46.9,5.9,1939.17
40.4,15.0,17495.8
48.2,12.8,8935.64
41.2,25.0,556.62
41.8,-1.1,243.131
40.2,3.9,0.560747
63.4,18.9,2232.26
52.4,25.3,1580.84
64.1,30.2,29.7669
40.4,-1.1,699.835
48.0,-4.9,188.349
48.2,0.6,7044.58
44.8,15.9,2451.27
55.6,13.5,5628.32
46.5,27.6,4861.29
61.0,14.7,17.4351
65.3,12.1,960.949
61.0,12.5,1290.87
52.3,14.6,7014.37
48.2,1.6,5575.05
46.0,6.2,12435.6
45.0,-0.2,10917.8
40.7,-68.5,23.6442
64.6,39.8,122.9
49.4,24.8,1288.72
47.9,22.4,10740.5
48.3,27.0,9268.1
44.8,20.9,7835.08
42.2,12.9,2609.05
44.5,-68.1,227.475
52.5,19.9,3393.71
52.3,29.0,1032.07
61.3,26.0,412.702
49.5,30.9,3251.89
50.4,21.2,7621.04
46.5,12.6,1858.81
52.9,24.7,1502.41
49.8,-69.7,16.9504
56.8,-7.7,25.9922
45.0,5.7,8587.35
49.3,22.8,766.149
52.4,11.0,3355.74
64.6,20.7,63.2506
69.2,31.1,322.167
46.0,3.9,15520.2
53.5,-7.7,527.753
54.4,-2.5,666.367
47.2,24.5,9574.14
49.7,37.6,5210.02
64.1,28.7,143.434
50.3,6.4,3237.73
42.0,-3.1,202.469
59.5,30.1,2820.25
49.0,-4.5,0.579841
59.4,13.3,11263.4
43.0,12.4,18649.1
60.1,11.8,476.072
51.4,17.0,2348.82
60.0,23.8,1285.28
42.6,-9.3,0.976187
48.7,35.8,2372.28
51.0,13.6,53682.6
46.9,27.3,12087.1
49.4,16.8,6354.2
42.8,24.8,381.688
60.4,15.2,208.87
40.2,-3.6,12825.4
54.9,10.5,1573.48
64.1,16.7,4.10237
56.7,29.9,11.234
47.3,10.7,196.543
53.5,8.9,1703.6
64.2,14.9,22.1199
54.7,10.0,31.8619
57.0,33.4,102.108
48.9,-0.4,5105.58
40.8,14.7,44717.4
48.4,-53.9,889.895
40.0,31.5,5189.57
42.5,9.1,2086.66
40.3,0.6,0.426505
40.7,33.9,1704.97
50.6,37.0,962.82
43.5,3.6,5618.35
55.0,29.6,480.249
68.8,15.4,101.176
65.1,16.8,4.10237
51.4,24.9,286.091
52.0,-1.9,7276.8
46.6,-60.7,72.8558
52.7,24.4,944.494
59.8,13.4,606.987
43.2,-2.3,11699.3
44.5,-0.9,8784.26
54.8,19.7,0.0849073
46.1,38.2,244.818
51.9,18.2,3651.46
51.3,25.1,234.141
57.0,38.7,13.1352
57.0,15.9,300.424
53.1,-4.4,2141.25
63.7,34.1,86.1495
53.0,15.8,559.573
65.5,-17.3,47.0263
56.5,21.5,3301.14
65.1,12.9,38.3086
50.3,27.5,1333.66
56.5,21.4,3177.34
65.3,12.3,47.531
65.7,-20.7,0.0162362
46.6,31.1,4457.48
53.6,21.3,1683.52
69.0,20.1,240.356
51.4,-9.7,2.68829
60.9,34.1,221.929
45.1,-66.3,61903.3
44.8,25.1,6038.97
52.7,36.6,1182.43
44.4,16.3,24.9975
49.4,28.4,3404.97
47.7,24.1,4537.03
40.6,18.7,0.746604
41.2,17.6,1.12478
50.6,38.3,1607.79
48.5,19.7,300.441
50.3,33.8,1711.95
41.7,8.8,535.179
50.4,30.2,4202.71
58.6,10.7,9.47315
45.8,22.6,586.862
63.8,23.9,2687.31
45.4,39.7,2337.22
45.1,7.8,97716.0
67.6,25.4,282.72
